23 1656673371 0.001067 5.200000 0.000935 0.001818 0.000006
77 1656673371 0.001523 5.000000 0.000951 0.003673 0.000015
50 1656673371 0.001579 5.200000 0.000958 0.012404 0.000038
80 1656673371 0.022222 5.200000 0.017128 0.061510 0.002938
26 1656673371 0.001596 5.200000 0.001096 0.006513 0.000020
59 1656673371 0.001883 5.200000 0.001246 0.004868 0.000023
62 1656673371 0.001604 5.200000 0.000995 0.010770 0.000031
86 1656673371 0.010771 5.000000 0.006330 0.052432 0.000970
68 1656673371 0.001672 5.200000 0.001221 0.006523 0.000020
29 1656673371 0.052915 5.000000 0.039887 0.094340 0.014969
56 1656673371 0.004900 5.200000 0.002394 0.046357 0.000486
32 1656673371 0.001521 5.200000 0.001267 0.003012 0.000013
38 1656673371 0.019775 5.000000 0.013669 0.063374 0.002419
71 1656673371 0.000173 0.200000 0.000173 0.000173 0.000000
65 1656673371 0.002113 5.200000 0.001642 0.003938 0.000024
74 1656673371 0.002217 5.200000 0.001789 0.003293 0.000026
47 1656673371 0.002141 5.200000 0.001367 0.012815 0.000049
83 1656673371 0.010824 5.200000 0.008721 0.016164 0.000624
35 1656673371 0.007294 5.000000 0.005598 0.012845 0.000285
17 1656673371 0.001344 5.200000 0.001048 0.002700 0.000010
20 1656673371 0.031771 5.200000 0.020874 0.093938 0.007040
53 1656673371 0.001224 5.200000 0.000920 0.003220 0.000009
41 1656673371 0.009052 5.200000 0.007165 0.015236 0.000450
44 1656673371 0.001882 5.200000 0.001424 0.003976 0.000020
23 1656673372 0.001067 5.200000 0.000935 0.001818 0.000006
77 1656673372 0.001523 5.000000 0.000951 0.003673 0.000015
50 1656673372 0.001579 5.200000 0.000958 0.012404 0.000038
80 1656673372 0.022222 5.200000 0.017128 0.061510 0.002938
26 1656673372 0.001596 5.200000 0.001096 0.006513 0.000020
59 1656673372 0.001883 5.200000 0.001246 0.004868 0.000023
62 1656673372 0.001604 5.200000 0.000995 0.010770 0.000031
86 1656673372 0.010771 5.000000 0.006330 0.052432 0.000970
68 1656673372 0.001672 5.200000 0.001221 0.006523 0.000020
29 1656673372 0.052915 5.000000 0.039887 0.094340 0.014969
56 1656673372 0.004900 5.200000 0.002394 0.046357 0.000486
32 1656673372 0.001521 5.200000 0.001267 0.003012 0.000013
38 1656673372 0.019775 5.000000 0.013669 0.063374 0.002419
71 1656673372 0.000173 0.200000 0.000173 0.000173 0.000000
65 1656673372 0.002113 5.200000 0.001642 0.003938 0.000024
74 1656673372 0.002217 5.200000 0.001789 0.003293 0.000026
47 1656673372 0.002141 5.200000 0.001367 0.012815 0.000049
83 1656673372 0.010824 5.200000 0.008721 0.016164 0.000624
35 1656673372 0.007294 5.000000 0.005598 0.012845 0.000285
17 1656673372 0.001344 5.200000 0.001048 0.002700 0.000010
20 1656673372 0.031771 5.200000 0.020874 0.093938 0.007040
53 1656673372 0.001224 5.200000 0.000920 0.003220 0.000009
41 1656673372 0.009052 5.200000 0.007165 0.015236 0.000450
44 1656673372 0.001882 5.200000 0.001424 0.003976 0.000020
17 1656673373 0.001344 5.200000 0.001048 0.002700 0.000010
20 1656673373 0.031771 5.200000 0.020874 0.093938 0.007040
23 1656673373 0.001067 5.200000 0.000935 0.001818 0.000006
26 1656673373 0.001596 5.200000 0.001096 0.006513 0.000020
32 1656673373 0.001521 5.200000 0.001267 0.003012 0.000013
41 1656673373 0.009052 5.200000 0.007165 0.015236 0.000450
44 1656673373 0.001882 5.200000 0.001424 0.003976 0.000020
47 1656673373 0.002141 5.200000 0.001367 0.012815 0.000049
50 1656673373 0.001579 5.200000 0.000958 0.012404 0.000038
53 1656673373 0.001224 5.200000 0.000920 0.003220 0.000009
56 1656673373 0.004900 5.200000 0.002394 0.046357 0.000486
59 1656673373 0.001883 5.200000 0.001246 0.004868 0.000023
62 1656673373 0.001604 5.200000 0.000995 0.010770 0.000031
65 1656673373 0.002113 5.200000 0.001642 0.003938 0.000024
68 1656673373 0.001672 5.200000 0.001221 0.006523 0.000020
71 1656673373 0.000173 0.200000 0.000173 0.000173 0.000000
74 1656673373 0.002217 5.200000 0.001789 0.003293 0.000026
80 1656673373 0.022222 5.200000 0.017128 0.061510 0.002938
83 1656673373 0.010824 5.200000 0.008721 0.016164 0.000624
77 1656673373 0.001523 5.000000 0.000951 0.003673 0.000015
86 1656673373 0.010771 5.000000 0.006330 0.052432 0.000970
29 1656673373 0.052915 5.000000 0.039887 0.094340 0.014969
38 1656673373 0.019775 5.000000 0.013669 0.063374 0.002419
35 1656673373 0.007294 5.000000 0.005598 0.012845 0.000285
23 1656673374 0.001067 5.200000 0.000935 0.001818 0.000006
77 1656673374 0.001523 5.000000 0.000951 0.003673 0.000015
50 1656673374 0.001579 5.200000 0.000958 0.012404 0.000038
80 1656673374 0.022222 5.200000 0.017128 0.061510 0.002938
26 1656673374 0.001596 5.200000 0.001096 0.006513 0.000020
59 1656673374 0.001883 5.200000 0.001246 0.004868 0.000023
62 1656673374 0.001604 5.200000 0.000995 0.010770 0.000031
86 1656673374 0.010771 5.000000 0.006330 0.052432 0.000970
68 1656673374 0.001672 5.200000 0.001221 0.006523 0.000020
29 1656673374 0.052915 5.000000 0.039887 0.094340 0.014969
56 1656673374 0.004900 5.200000 0.002394 0.046357 0.000486
32 1656673374 0.001521 5.200000 0.001267 0.003012 0.000013
38 1656673374 0.019775 5.000000 0.013669 0.063374 0.002419
71 1656673374 0.000173 0.200000 0.000173 0.000173 0.000000
65 1656673374 0.002113 5.200000 0.001642 0.003938 0.000024
74 1656673374 0.002217 5.200000 0.001789 0.003293 0.000026
47 1656673374 0.002141 5.200000 0.001367 0.012815 0.000049
83 1656673374 0.010824 5.200000 0.008721 0.016164 0.000624
35 1656673374 0.007294 5.000000 0.005598 0.012845 0.000285
17 1656673374 0.001344 5.200000 0.001048 0.002700 0.000010
20 1656673374 0.031771 5.200000 0.020874 0.093938 0.007040
53 1656673374 0.001224 5.200000 0.000920 0.003220 0.000009
41 1656673374 0.009052 5.200000 0.007165 0.015236 0.000450
44 1656673374 0.001882 5.200000 0.001424 0.003976 0.000020
23 1656673375 0.001067 5.200000 0.000935 0.001818 0.000006
77 1656673375 0.001523 5.000000 0.000951 0.003673 0.000015
50 1656673375 0.001579 5.200000 0.000958 0.012404 0.000038
80 1656673375 0.022222 5.200000 0.017128 0.061510 0.002938
26 1656673375 0.001596 5.200000 0.001096 0.006513 0.000020
59 1656673375 0.001883 5.200000 0.001246 0.004868 0.000023
62 1656673375 0.001604 5.200000 0.000995 0.010770 0.000031
86 1656673375 0.010771 5.000000 0.006330 0.052432 0.000970
68 1656673375 0.001672 5.200000 0.001221 0.006523 0.000020
29 1656673375 0.052915 5.000000 0.039887 0.094340 0.014969
56 1656673375 0.004900 5.200000 0.002394 0.046357 0.000486
32 1656673375 0.001521 5.200000 0.001267 0.003012 0.000013
38 1656673375 0.019775 5.000000 0.013669 0.063374 0.002419
71 1656673375 0.000173 0.200000 0.000173 0.000173 0.000000
65 1656673375 0.002113 5.200000 0.001642 0.003938 0.000024
74 1656673375 0.002217 5.200000 0.001789 0.003293 0.000026
47 1656673375 0.002141 5.200000 0.001367 0.012815 0.000049
83 1656673375 0.010824 5.200000 0.008721 0.016164 0.000624
35 1656673375 0.007294 5.000000 0.005598 0.012845 0.000285
17 1656673375 0.001344 5.200000 0.001048 0.002700 0.000010
20 1656673375 0.031771 5.200000 0.020874 0.093938 0.007040
53 1656673375 0.001224 5.200000 0.000920 0.003220 0.000009
41 1656673375 0.009052 5.200000 0.007165 0.015236 0.000450
44 1656673375 0.001882 5.200000 0.001424 0.003976 0.000020
23 1656673376 0.001128 12.000000 0.000892 0.002615 0.000017
77 1656673376 0.001065 2.000000 0.000964 0.001221 0.000002
50 1656673376 0.001214 12.000000 0.000987 0.002736 0.000019
80 1656673376 0.024516 12.000000 0.017303 0.077861 0.009113
26 1656673376 0.001545 12.000000 0.001067 0.010358 0.000047
59 1656673376 0.001649 12.000000 0.001256 0.003964 0.000037
62 1656673376 0.001491 12.000000 0.001000 0.012077 0.000052
86 1656673376 0.010185 2.000000 0.006186 0.022139 0.000253
68 1656673376 0.002148 12.000000 0.001261 0.041883 0.000378
29 1656673376 0.052989 2.000000 0.042281 0.082840 0.005882
56 1656673376 0.003168 12.000000 0.002458 0.012599 0.000142
32 1656673376 0.001631 12.000000 0.001227 0.003682 0.000036
38 1656673376 0.019024 2.000000 0.013829 0.030724 0.000771
65 1656673376 0.002231 12.000000 0.001631 0.005723 0.000068
74 1656673376 0.003797 12.000000 0.001768 0.052243 0.000940
47 1656673376 0.001894 12.000000 0.001362 0.004041 0.000049
83 1656673376 0.011372 12.200000 0.009063 0.018168 0.001626
35 1656673376 0.007603 2.000000 0.005797 0.010088 0.000120
17 1656673376 0.002082 12.000000 0.001052 0.039937 0.000348
20 1656673376 0.028407 12.000000 0.021880 0.067834 0.010396
53 1656673376 0.001289 12.000000 0.000916 0.002818 0.000023
41 1656673376 0.011029 12.200000 0.007185 0.052801 0.002180
44 1656673376 0.002032 12.000000 0.001381 0.011237 0.000072
23 1656673377 0.001128 12.000000 0.000892 0.002615 0.000017
77 1656673377 0.001065 2.000000 0.000964 0.001221 0.000002
50 1656673377 0.001214 12.000000 0.000987 0.002736 0.000019
80 1656673377 0.024516 12.000000 0.017303 0.077861 0.009113
26 1656673377 0.001545 12.000000 0.001067 0.010358 0.000047
59 1656673377 0.001649 12.000000 0.001256 0.003964 0.000037
62 1656673377 0.001491 12.000000 0.001000 0.012077 0.000052
86 1656673377 0.010185 2.000000 0.006186 0.022139 0.000253
68 1656673377 0.002148 12.000000 0.001261 0.041883 0.000378
29 1656673377 0.052989 2.000000 0.042281 0.082840 0.005882
56 1656673377 0.003168 12.000000 0.002458 0.012599 0.000142
32 1656673377 0.001631 12.000000 0.001227 0.003682 0.000036
38 1656673377 0.019024 2.000000 0.013829 0.030724 0.000771
65 1656673377 0.002231 12.000000 0.001631 0.005723 0.000068
74 1656673377 0.003797 12.000000 0.001768 0.052243 0.000940
47 1656673377 0.001894 12.000000 0.001362 0.004041 0.000049
83 1656673377 0.011372 12.200000 0.009063 0.018168 0.001626
35 1656673377 0.007603 2.000000 0.005797 0.010088 0.000120
17 1656673377 0.002082 12.000000 0.001052 0.039937 0.000348
20 1656673377 0.028407 12.000000 0.021880 0.067834 0.010396
53 1656673377 0.001289 12.000000 0.000916 0.002818 0.000023
41 1656673377 0.011029 12.200000 0.007185 0.052801 0.002180
44 1656673377 0.002032 12.000000 0.001381 0.011237 0.000072
17 1656673378 0.002082 12.000000 0.001052 0.039937 0.000348
20 1656673378 0.028407 12.000000 0.021880 0.067834 0.010396
23 1656673378 0.001128 12.000000 0.000892 0.002615 0.000017
26 1656673378 0.001545 12.000000 0.001067 0.010358 0.000047
32 1656673378 0.001631 12.000000 0.001227 0.003682 0.000036
41 1656673378 0.011029 12.200000 0.007185 0.052801 0.002180
44 1656673378 0.002032 12.000000 0.001381 0.011237 0.000072
47 1656673378 0.001894 12.000000 0.001362 0.004041 0.000049
50 1656673378 0.001214 12.000000 0.000987 0.002736 0.000019
53 1656673378 0.001289 12.000000 0.000916 0.002818 0.000023
56 1656673378 0.003168 12.000000 0.002458 0.012599 0.000142
59 1656673378 0.001649 12.000000 0.001256 0.003964 0.000037
62 1656673378 0.001491 12.000000 0.001000 0.012077 0.000052
65 1656673378 0.002231 12.000000 0.001631 0.005723 0.000068
68 1656673378 0.002148 12.000000 0.001261 0.041883 0.000378
74 1656673378 0.003797 12.000000 0.001768 0.052243 0.000940
80 1656673378 0.024516 12.000000 0.017303 0.077861 0.009113
83 1656673378 0.011372 12.200000 0.009063 0.018168 0.001626
77 1656673378 0.001065 2.000000 0.000964 0.001221 0.000002
86 1656673378 0.010185 2.000000 0.006186 0.022139 0.000253
29 1656673378 0.052989 2.000000 0.042281 0.082840 0.005882
38 1656673378 0.019024 2.000000 0.013829 0.030724 0.000771
35 1656673378 0.007603 2.000000 0.005797 0.010088 0.000120
23 1656673379 0.001128 12.000000 0.000892 0.002615 0.000017
77 1656673379 0.001065 2.000000 0.000964 0.001221 0.000002
50 1656673379 0.001214 12.000000 0.000987 0.002736 0.000019
80 1656673379 0.024516 12.000000 0.017303 0.077861 0.009113
26 1656673379 0.001545 12.000000 0.001067 0.010358 0.000047
59 1656673379 0.001649 12.000000 0.001256 0.003964 0.000037
62 1656673379 0.001491 12.000000 0.001000 0.012077 0.000052
86 1656673379 0.010185 2.000000 0.006186 0.022139 0.000253
68 1656673379 0.002148 12.000000 0.001261 0.041883 0.000378
29 1656673379 0.052989 2.000000 0.042281 0.082840 0.005882
56 1656673379 0.003168 12.000000 0.002458 0.012599 0.000142
32 1656673379 0.001631 12.000000 0.001227 0.003682 0.000036
38 1656673379 0.019024 2.000000 0.013829 0.030724 0.000771
65 1656673379 0.002231 12.000000 0.001631 0.005723 0.000068
74 1656673379 0.003797 12.000000 0.001768 0.052243 0.000940
47 1656673379 0.001894 12.000000 0.001362 0.004041 0.000049
83 1656673379 0.011372 12.200000 0.009063 0.018168 0.001626
35 1656673379 0.007603 2.000000 0.005797 0.010088 0.000120
17 1656673379 0.002082 12.000000 0.001052 0.039937 0.000348
20 1656673379 0.028407 12.000000 0.021880 0.067834 0.010396
53 1656673379 0.001289 12.000000 0.000916 0.002818 0.000023
41 1656673379 0.011029 12.200000 0.007185 0.052801 0.002180
44 1656673379 0.002032 12.000000 0.001381 0.011237 0.000072
23 1656673380 0.001128 12.000000 0.000892 0.002615 0.000017
77 1656673380 0.001065 2.000000 0.000964 0.001221 0.000002
50 1656673380 0.001214 12.000000 0.000987 0.002736 0.000019
80 1656673380 0.024516 12.000000 0.017303 0.077861 0.009113
26 1656673380 0.001545 12.000000 0.001067 0.010358 0.000047
59 1656673380 0.001649 12.000000 0.001256 0.003964 0.000037
62 1656673380 0.001491 12.000000 0.001000 0.012077 0.000052
86 1656673380 0.010185 2.000000 0.006186 0.022139 0.000253
68 1656673380 0.002148 12.000000 0.001261 0.041883 0.000378
29 1656673380 0.052989 2.000000 0.042281 0.082840 0.005882
56 1656673380 0.003168 12.000000 0.002458 0.012599 0.000142
32 1656673380 0.001631 12.000000 0.001227 0.003682 0.000036
38 1656673380 0.019024 2.000000 0.013829 0.030724 0.000771
65 1656673380 0.002231 12.000000 0.001631 0.005723 0.000068
74 1656673380 0.003797 12.000000 0.001768 0.052243 0.000940
47 1656673380 0.001894 12.000000 0.001362 0.004041 0.000049
83 1656673380 0.011372 12.200000 0.009063 0.018168 0.001626
35 1656673380 0.007603 2.000000 0.005797 0.010088 0.000120
17 1656673380 0.002082 12.000000 0.001052 0.039937 0.000348
20 1656673380 0.028407 12.000000 0.021880 0.067834 0.010396
53 1656673380 0.001289 12.000000 0.000916 0.002818 0.000023
41 1656673380 0.011029 12.200000 0.007185 0.052801 0.002180
44 1656673380 0.002032 12.000000 0.001381 0.011237 0.000072
23 1656673381 0.001715 17.000000 0.000925 0.004500 0.000058
50 1656673381 0.001761 17.000000 0.000990 0.005940 0.000062
80 1656673381 0.032677 17.000000 0.017306 0.053198 0.019199
26 1656673381 0.001953 17.000000 0.001086 0.005311 0.000076
59 1656673381 0.002638 17.000000 0.001283 0.006833 0.000142
62 1656673381 0.001959 17.000000 0.001017 0.004823 0.000076
68 1656673381 0.002250 17.000000 0.001263 0.005120 0.000097
56 1656673381 0.004994 17.000000 0.002459 0.010140 0.000469
32 1656673381 0.002432 17.000000 0.001290 0.006675 0.000123
71 1656673381 0.000193 0.200000 0.000193 0.000193 0.000000
65 1656673381 0.003799 17.000000 0.001640 0.010685 0.000302
74 1656673381 0.003353 17.000000 0.001832 0.008650 0.000222
47 1656673381 0.003261 17.000000 0.001360 0.012491 0.000236
83 1656673381 0.018058 16.800000 0.010312 0.041301 0.005865
17 1656673381 0.002039 17.000000 0.001060 0.005010 0.000083
20 1656673381 0.042143 17.000000 0.023640 0.067732 0.031358
53 1656673381 0.001893 17.000000 0.000976 0.006083 0.000074
41 1656673381 0.015453 17.000000 0.007690 0.048077 0.004504
44 1656673381 0.003175 17.000000 0.001435 0.008958 0.000209
23 1656673382 0.001715 17.000000 0.000925 0.004500 0.000058
50 1656673382 0.001761 17.000000 0.000990 0.005940 0.000062
80 1656673382 0.032677 17.000000 0.017306 0.053198 0.019199
26 1656673382 0.001953 17.000000 0.001086 0.005311 0.000076
59 1656673382 0.002638 17.000000 0.001283 0.006833 0.000142
62 1656673382 0.001959 17.000000 0.001017 0.004823 0.000076
