100 1656673376 535999.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673377 535999.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673378 535999.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673379 535999.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673380 535999.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673381 740085.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673382 740085.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673383 740085.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673384 740085.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673385 740085.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673386 1500105.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673387 1500105.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673388 1500105.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673389 1500105.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673390 1500105.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673391 1964055.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673392 1964055.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673393 1964055.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673394 1964055.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673395 1964055.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673396 2812040.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673397 2812040.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673398 2812040.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673399 2812040.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673400 2812040.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673401 3303836.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673402 3303836.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673403 3303836.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673404 3303836.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673405 3303836.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673406 3937514.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673407 3937514.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673408 3937514.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673409 3937514.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673410 3937514.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673411 4455934.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673412 4455934.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673413 4455934.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673414 4455934.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673415 4455934.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673416 5062610.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673417 5062610.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673418 5062610.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673419 5062610.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673420 5062610.000000 -1.000000 -101.000000 0.000000 0.000000
100 1656673421 5583732.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673422 5583732.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673423 5583732.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673424 5583732.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673425 5583732.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673426 6022412.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673427 6022412.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673428 6022412.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673429 6022412.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673430 6022412.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673431 6481034.800000 -1.000000 -101.000000 0.000000 0.000000
100 1656673432 6481034.800000 -1.000000 -101.000000 0.000000 0.000000
100 1656673433 6481034.800000 -1.000000 -101.000000 0.000000 0.000000
100 1656673434 6481034.800000 -1.000000 -101.000000 0.000000 0.000000
100 1656673435 6481034.800000 -1.000000 -101.000000 0.000000 0.000000
100 1656673436 6924605.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673437 6924605.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673438 6924605.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673439 6924605.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673440 6924605.400000 -1.000000 -101.000000 0.000000 0.000000
100 1656673441 7260817.800000 -1.000000 -101.000000 0.000000 0.000000
100 1656673442 7260817.800000 -1.000000 -101.000000 0.000000 0.000000
100 1656673443 7260817.800000 -1.000000 -101.000000 0.000000 0.000000
100 1656673444 7260817.800000 -1.000000 -101.000000 0.000000 0.000000
100 1656673445 7260817.800000 -1.000000 -101.000000 0.000000 0.000000
100 1656673446 7637144.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673447 7637144.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673448 7637144.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673449 7637144.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673450 7637144.600000 -1.000000 -101.000000 0.000000 0.000000
100 1656673451 7776836.800000 -1.000000 -101.000000 0.000000 0.000000
100 1656673452 7776836.800000 -1.000000 -101.000000 0.000000 0.000000
100 1656673453 7776836.800000 -1.000000 -101.000000 0.000000 0.000000
100 1656673454 7776836.800000 -1.000000 -101.000000 0.000000 0.000000
100 1656673455 7776836.800000 -1.000000 -101.000000 0.000000 0.000000
100 1656673456 8261804.200000 -1.000000 -101.000000 0.000000 0.000000
100 1656673457 8261804.200000 -1.000000 -101.000000 0.000000 0.000000
100 1656673458 8261804.200000 -1.000000 -101.000000 0.000000 0.000000
100 1656673459 8261804.200000 -1.000000 -101.000000 0.000000 0.000000
100 1656673460 8261804.200000 -1.000000 -101.000000 0.000000 0.000000
